ccode,year,defense_form,atopally_form,majpow1,cap_1,atopally,defense,offense,neutral,nonagg,consul,asymm,defense_dem,defense_nodem,USdefense,USSRdefense,atopally_dem,atopally_nodem,USatopally,USSRatopally,offense_dem,offense_nodem,USoffense,USSRoffense,neutral_dem,neutral_nodem,USneutral,USSRneutral,nonagg_dem,nonagg_nodem,USnonagg,USSRnonagg,consul_dem,consul_nodem,USconsul,USSRconsul,defense_MP,defense_demMP,defense_nodemMP,defense_MinP,defense_demMinP,defense_nodemMinP,dem_defense_form,nodem_defense_form,dem_atopally_form,nodem_atopally_form,pure_consul,pure_consul_dem,pure_consul_nodem,nato,bilateral,defense_dembi,defense_nodembi,multilateral,defense_demmulti,defense_nodemmulti,rivalry,defense_capsum,defense_capsum_dem,defense_capsum_nodem,defense_milsum,defense_milsum_dem,defense_milsum_nodem,atopally_capsum,atopally_milsum,rivalcap,rivalmil,defense_MILEX_dem,defense_MILEX_nodem,defense_MILEXnoUS_dem,defense_MILEXnoNATO_dem,defense_dem_cnt,defense_nodem_cnt,gwno,atwar,civilwar,lnrivalmil,LMILEX,PN6,LNRGDP,LMILEX1,LNFOES,LNFRIENDS,DEMOC,CWPRBCOW,coldwar,def_form,milcoor,dem_neighbor,nondem_neighbor,polity_neighbor_weight,polity_neighbor,lnrivalcap,arableauge,warsaw,_defense2,dem_NONNATO,nondem_NONNATO,predemalliance,prenondemalliance,lnUSmil,lnUSSRmil,natomil,NATOmil,lnNATOmil,LNdefense_capsum_nodem,LNdefense_capsum_dem,LNdefense_MILEX_dem,LNdefense_MILEX_nodem,LNdefense_MILEXnoUS_dem,LNdefense_MILEXnoNATO_dem,defense_dem1,defense_nodem1,defense_capsum1,MILGDP,LMILGDP,threatenv
780,1982,,,0,.000963,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,5.534823,.103513,10.38964,5.420873,13.78326,12.30044,6,.010222,1,1,0,1,0,-2.466027956477352,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0077907587,-4.8548169,.1717629972845316
780,1983,,,0,.00094200001,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,5.631352,.104672,10.3892,5.534823,13.80498,12.29064,5,.0197873,1,1,0,1,0,-2.343747953914461,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0085840626,-4.7578478,.1741019990295172
780,1984,,,0,.00095000002,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,5.840516,.1018894,10.41809,5.631352,13.81016,12.24077,5,.8869069000000001,1,1,0,1,0,-2.389138246258203,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.010279804,-4.5775743,.1745209973305464
780,1985,,,0,.001005,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,6.507881,.1015905,10.54051,5.840516,13.77206,11.9289,5,.8912666,1,1,0,1,0,-2.263540860528273,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.017727662,-4.032629,.1762369927018881
780,1986,,,0,.0010629999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.279495,.1020953,10.5874,6.507881,13.8291,11.96818,5,.8916357,1,1,0,1,0,-2.14463166100555,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.036592755,-3.307905,.1761629935353994
780,1987,,,0,.001006,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,6.920449,.1023195,10.6021,7.279495,13.87252,12.03535,5,.8962505,1,1,0,1,0,-2.050812329882183,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.025181366,-3.6816511,.176661005243659
780,1988,,,0,.00097499997,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,6.768232,.1021334,10.63146,6.920449,13.8643,12.07624,5,.8969457,1,1,0,1,0,-1.753650752272132,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.021000102,-3.8632281,.1777139939367771
780,1989,,,0,.00098899996,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,6.528563,.1002689,10.66373,6.768232,13.57696,12.03504,5,.897304,1,1,0,1,0,-1.599607749850468,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.015999993,-4.1351671,.1931150052696466
780,1990,,,0,.00098899996,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,6.900795,.0988242,10.76403,6.528563,13.6499,11.9573,5,.8973868,1,1,0,1,0,-.7308969822358316,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.020999955,-3.863235,.310649998486042
780,1991,,,0,.00159,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.194078,.0913908,10.76963,6.900795,13.54712,12.05002,5,.8976451,0,1,0,1,0,.0066305049831905,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.027999965,-3.575552,.3156320042908192
780,1992,,,0,.001642,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.338501,.0863484,10.84506,7.194078,13.32544,12.42218,5,.899464,0,1,0,1,0,.7234062258000047,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.029999968,-3.5065589,.1460810005664825
780,1993,,,0,.00165,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.428363,.0834381,10.90213,7.338501,13.28181,12.32523,5,.9023152,0,1,0,1,0,.9023456702607936,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.031000033,-3.473767,.1527100056409836
780,1994,,,0,.001666,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.569786,.0809884,10.95118,7.428363,13.26159,12.64869,5,.9030661,0,1,0,1,0,1.079268680006508,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.034000024,-3.3813941,.1448249965906143
780,1995,,,0,.001693,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,8.087153000000001,.0795267,11.02462,7.569786,13.25502,12.66464,5,.9065409,0,1,0,1,0,1.020929739608537,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.052999806,-2.9374671,.1406410038471222
780,1996,,,0,.001747,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,8.081965999999991,.080793,11.0777,8.087153000000001,13.39646,12.35112,5,.9092649,0,1,0,1,0,.8662966337936293,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.049999915,-2.995734,.1383389979600906
780,1997,,,0,.0017650001,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.96007999999999,.0814562999999999,11.13017,8.081965999999991,13.35626,12.2687,5,.911911,0,1,0,1,0,.8223051837807115,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.041999817,-3.17009,.218341002240777
780,1998,,,0,.001793,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.971176,.0815941,11.16536,7.96007999999999,13.36048,12.20197,5,.9138271,0,1,0,1,0,1.05304665435546,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.040999968,-3.1941841,.220982002094388
780,1999,,,0,.001665,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,7.893538,.0812721,11.21777,7.971176,13.34447,12.21431,5,,0,1,0,1,0,1.19554852958323,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.036000155,-3.3242321,.1656999941915274
780,2000,,,0,.001785,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,8.161465,.0807126,11.26256,7.893538,13.32,12.26463,5,,0,1,0,1,0,1.306398452494819,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.044999901,-3.101095,.1636859960854054
780,2001,,,0,.001851,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,,.0790938,,8.161465,,,,,0,1,0,1,0,1.461091001791209,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2002,,,0,.0020900001,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,1,0,1.492767251982498,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2003,,,0,.002017,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,0,0,1.515170728925682,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2004,,,0,.0020330001,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,0,0,1.588091019273971,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2005,,,0,.0020679999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,0,0,1.830129342434078,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2006,,,0,.001737,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,1,0,,,,,,,,,0,1,0,0,0,1.828503626525253,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2007,,,0,.002078,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,0,0,1.753761312557078,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2008,,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,,,,,,,,,0,1,0,0,0,2.047196989701214,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
780,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,
780,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
780,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
780,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
780,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
780,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
781,1965,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.090534400446491,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,.26635099388659
781,1966,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.22908198407764,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2703270055353642
781,1967,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.516801846913038,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2673259936273098
781,1968,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.215859801006244,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2601899951696396
781,1969,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.682693474615189,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.252367002889514
781,1970,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.646634373784621,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2333890050649643
781,1971,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.392740946016529,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2212209980934858
781,1972,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.585788895161633,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2151350006461144
781,1973,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.479067181673424,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2087009958922863
781,1974,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.415145196181946,9,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.2032819930464029
781,1975,,,0,6.0000002e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.457957947684528,7,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1932969931513071
781,1976,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.701624123017525,7,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.19123899564147
781,1977,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.779422086461154,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1891200058162212
781,1978,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.50436970997403,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1872060019522905
781,1979,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.129272446462147,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1859449986368418
781,1980,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.311515351540971,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1555570010095835
781,1981,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.237477777723177,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1832279991358519
781,1982,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.299305215430844,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1717629972845316
781,1983,,,0,8.0000000e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.177562209786264,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1741019990295172
781,1984,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.235506676091207,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1745209973305464
781,1985,,,0,8.0000000e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.110119385505753,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1762369927018881
781,1986,,,0,6.0000002e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-2.008244744171318,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1761629935353994
781,1987,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.936843573861687,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.176661005243659
781,1988,,,0,7.0000001e-06,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,,,,,,,,,1,1,0,1,0,-1.667337000865935,8,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,.1777139939367771
